nodeNum,parentNodeNum,splitFeature,splitBoundary,predictedValue,depth,childNodeDirectory,isRoot,isLeaf,fullCondition,used_features
200,168,,,democrat,10,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `religious-groups-in-schools`=='y' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y' & `crime`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'crime']"
201,168,,,democrat,10,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='?' & `religious-groups-in-schools`=='y' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y' & `crime`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'crime']"
202,171,superfund-right-to-sue,,democrat,10,"{'n': np.int64(222), '?': np.int64(223)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='n' & `duty-free-exports`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'duty-free-exports', 'superfund-right-to-sue']"
203,171,water-project-cost-sharing,,democrat,10,"{'n': np.int64(224), 'y': np.int64(225)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='n' & `duty-free-exports`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'duty-free-exports', 'water-project-cost-sharing']"
204,171,,,democrat,10,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='n' & `duty-free-exports`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'duty-free-exports']"
205,172,water-project-cost-sharing,,democrat,10,"{'n': np.int64(226), 'y': np.int64(227), '?': np.int64(228)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='y' & `anti-satellite-test-ban`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'anti-satellite-test-ban', 'water-project-cost-sharing']"
206,172,,,democrat,10,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='y' & `anti-satellite-test-ban`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'anti-satellite-test-ban']"
207,173,superfund-right-to-sue,,democrat,10,"{'n': np.int64(229), 'y': np.int64(230)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'superfund-right-to-sue']"
208,173,superfund-right-to-sue,,democrat,10,"{'n': np.int64(231), 'y': np.int64(232)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'superfund-right-to-sue']"
209,176,,,democrat,10,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='y' & `immigration`=='n' & `education-spending`=='n' & `synfuels-corporation-cutback`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback']"
210,176,,,democrat,10,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='y' & `immigration`=='n' & `education-spending`=='n' & `synfuels-corporation-cutback`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback']"
211,176,anti-satellite-test-ban,,democrat,10,"{'y': np.int64(233), '?': np.int64(234)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='y' & `immigration`=='n' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'anti-satellite-test-ban']"
212,178,duty-free-exports,,democrat,10,"{'?': np.int64(235), 'y': np.int64(236)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='y' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'duty-free-exports']"
213,178,,,democrat,10,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='y' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback']"
214,187,,,republican,11,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n' & `religious-groups-in-schools`=='y' & `immigration`=='y' & `el-salvador-aid`=='y' & `superfund-right-to-sue`=='y' & `water-project-cost-sharing`=='y' & `duty-free-exports`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration', 'el-salvador-aid', 'superfund-right-to-sue', 'water-project-cost-sharing', 'duty-free-exports']"
215,187,,,republican,11,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n' & `religious-groups-in-schools`=='y' & `immigration`=='y' & `el-salvador-aid`=='y' & `superfund-right-to-sue`=='y' & `water-project-cost-sharing`=='y' & `duty-free-exports`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration', 'el-salvador-aid', 'superfund-right-to-sue', 'water-project-cost-sharing', 'duty-free-exports']"
216,189,,,republican,11,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n' & `religious-groups-in-schools`=='y' & `immigration`=='y' & `el-salvador-aid`=='y' & `superfund-right-to-sue`=='y' & `water-project-cost-sharing`=='n' & `handicapped-infants`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration', 'el-salvador-aid', 'superfund-right-to-sue', 'water-project-cost-sharing', 'handicapped-infants']"
217,189,,,republican,11,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='n' & `religious-groups-in-schools`=='y' & `immigration`=='y' & `el-salvador-aid`=='y' & `superfund-right-to-sue`=='y' & `water-project-cost-sharing`=='n' & `handicapped-infants`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'religious-groups-in-schools', 'immigration', 'el-salvador-aid', 'superfund-right-to-sue', 'water-project-cost-sharing', 'handicapped-infants']"
218,192,superfund-right-to-sue,,republican,11,"{'y': np.int64(237), 'n': np.int64(238), '?': np.int64(239)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='n' & `immigration`=='y' & `education-spending`=='y' & `anti-satellite-test-ban`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'immigration', 'education-spending', 'anti-satellite-test-ban', 'superfund-right-to-sue']"
219,192,,,republican,11,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='n' & `immigration`=='y' & `education-spending`=='y' & `anti-satellite-test-ban`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'immigration', 'education-spending', 'anti-satellite-test-ban']"
220,194,,,republican,11,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='n' & `immigration`=='n' & `anti-satellite-test-ban`=='n' & `crime`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'immigration', 'anti-satellite-test-ban', 'crime']"
221,194,education-spending,,republican,11,"{'y': np.int64(240), 'n': np.int64(241)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='n' & `immigration`=='n' & `anti-satellite-test-ban`=='n' & `crime`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'immigration', 'anti-satellite-test-ban', 'crime', 'education-spending']"
222,202,crime,,democrat,11,"{'n': np.int64(242), 'y': np.int64(243)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='n' & `duty-free-exports`=='y' & `superfund-right-to-sue`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'duty-free-exports', 'superfund-right-to-sue', 'crime']"
223,202,,,democrat,11,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='n' & `duty-free-exports`=='y' & `superfund-right-to-sue`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'duty-free-exports', 'superfund-right-to-sue']"
224,203,,,democrat,11,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='n' & `duty-free-exports`=='n' & `water-project-cost-sharing`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'duty-free-exports', 'water-project-cost-sharing']"
225,203,,,democrat,11,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='n' & `duty-free-exports`=='n' & `water-project-cost-sharing`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'duty-free-exports', 'water-project-cost-sharing']"
226,205,handicapped-infants,,democrat,11,"{'y': np.int64(244), 'n': np.int64(245)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='y' & `anti-satellite-test-ban`=='y' & `water-project-cost-sharing`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'anti-satellite-test-ban', 'water-project-cost-sharing', 'handicapped-infants']"
227,205,,,democrat,11,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='y' & `anti-satellite-test-ban`=='y' & `water-project-cost-sharing`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'anti-satellite-test-ban', 'water-project-cost-sharing']"
228,205,,,democrat,11,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='y' & `anti-satellite-test-ban`=='y' & `water-project-cost-sharing`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'anti-satellite-test-ban', 'water-project-cost-sharing']"
229,207,crime,,democrat,11,"{'n': np.int64(246), 'y': np.int64(247)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y' & `superfund-right-to-sue`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'crime']"
230,207,,,democrat,11,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y' & `superfund-right-to-sue`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'superfund-right-to-sue']"
231,208,duty-free-exports,,democrat,11,"{'y': np.int64(248), 'n': np.int64(249)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'superfund-right-to-sue', 'duty-free-exports']"
232,208,,,democrat,11,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='n' & `superfund-right-to-sue`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'superfund-right-to-sue']"
233,211,,,democrat,11,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='y' & `immigration`=='n' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y' & `anti-satellite-test-ban`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'anti-satellite-test-ban']"
234,211,,,democrat,11,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='y' & `immigration`=='n' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y' & `anti-satellite-test-ban`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'anti-satellite-test-ban']"
235,212,,,democrat,11,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='y' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y' & `duty-free-exports`=='?',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'duty-free-exports']"
236,212,superfund-right-to-sue,,democrat,11,"{'y': np.int64(250), 'n': np.int64(251)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='y' & `immigration`=='y' & `education-spending`=='n' & `synfuels-corporation-cutback`=='y' & `duty-free-exports`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'education-spending', 'synfuels-corporation-cutback', 'duty-free-exports', 'superfund-right-to-sue']"
237,218,water-project-cost-sharing,,republican,12,"{'?': np.int64(252), 'n': np.int64(253), 'y': np.int64(254)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='n' & `immigration`=='y' & `education-spending`=='y' & `anti-satellite-test-ban`=='n' & `superfund-right-to-sue`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'immigration', 'education-spending', 'anti-satellite-test-ban', 'superfund-right-to-sue', 'water-project-cost-sharing']"
238,218,,,republican,12,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='n' & `immigration`=='y' & `education-spending`=='y' & `anti-satellite-test-ban`=='n' & `superfund-right-to-sue`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'immigration', 'education-spending', 'anti-satellite-test-ban', 'superfund-right-to-sue']"
239,218,,,republican,12,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='n' & `immigration`=='y' & `education-spending`=='y' & `anti-satellite-test-ban`=='n' & `superfund-right-to-sue`=='?',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'immigration', 'education-spending', 'anti-satellite-test-ban', 'superfund-right-to-sue']"
240,221,water-project-cost-sharing,,republican,12,"{'y': np.int64(255), 'n': np.int64(256)}",False,False,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='n' & `immigration`=='n' & `anti-satellite-test-ban`=='n' & `crime`=='y' & `education-spending`=='y',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'immigration', 'anti-satellite-test-ban', 'crime', 'education-spending', 'water-project-cost-sharing']"
241,221,,,republican,12,,False,True,`physician-fee-freeze`=='y' & `synfuels-corporation-cutback`=='n' & `mx-missile`=='n' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='n' & `religious-groups-in-schools`=='y' & `adoption-of-the-budget-resolution`=='n' & `immigration`=='n' & `anti-satellite-test-ban`=='n' & `crime`=='y' & `education-spending`=='n',"['physician-fee-freeze', 'synfuels-corporation-cutback', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'adoption-of-the-budget-resolution', 'immigration', 'anti-satellite-test-ban', 'crime', 'education-spending']"
242,222,water-project-cost-sharing,,democrat,12,"{'n': np.int64(257), 'y': np.int64(258), '?': np.int64(259)}",False,False,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='n' & `duty-free-exports`=='y' & `superfund-right-to-sue`=='n' & `crime`=='n',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'duty-free-exports', 'superfund-right-to-sue', 'crime', 'water-project-cost-sharing']"
243,222,,,democrat,12,,False,True,`physician-fee-freeze`=='n' & `adoption-of-the-budget-resolution`=='y' & `mx-missile`=='y' & `export-administration-act-south-africa`=='y' & `aid-to-nicaraguan-contras`=='y' & `religious-groups-in-schools`=='n' & `immigration`=='n' & `synfuels-corporation-cutback`=='n' & `duty-free-exports`=='y' & `superfund-right-to-sue`=='n' & `crime`=='y',"['physician-fee-freeze', 'adoption-of-the-budget-resolution', 'mx-missile', 'export-administration-act-south-africa', 'aid-to-nicaraguan-contras', 'religious-groups-in-schools', 'immigration', 'synfuels-corporation-cutback', 'duty-free-exports', 'superfund-right-to-sue', 'crime']"
